run_id,Time Elapsed/s,3DBall.Environment.CumulativeReward.mean,batch_size,learning_rate,CPU Model,Operating System,GPU Model,buffer_size,beta,epsilon,lambd,num_epoch,shared_critic,learning_rate_schedule,beta_schedule,epsilon_schedule,timestamp,CPU Cores,CPU Frequency,Total RAM,DRL Algorithm Used,lambda,normalize,hidden_units,num_layers,gamma,max_steps,time_horizon
batch_size_16_run4,135.0,0.967149,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-11-30T23:03:35Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_32_run0,469.0,0.419818,32,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-11-30T23:05:56Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_32_run1,142.0,0.49944,32,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-11-30T23:14:01Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_32_run2,255.0,0.604604,32,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-11-30T23:16:36Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_32_run3,335.0,0.71096,32,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-11-30T23:21:04Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_32_run4,339.0,0.552023,32,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-11-30T23:26:53Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_48_run0,261.0,0.760093,48,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-11-30T23:32:44Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_48_run1,217.0,0.950564,48,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-11-30T23:37:18Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_48_run2,224.0,0.787075,48,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-11-30T23:41:07Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_48_run3,230.0,0.695601,48,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-11-30T23:45:05Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_48_run4,332.0,0.852488,48,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-11-30T23:49:13Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_64_run0,233.0,0.566445,64,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-11-30T23:55:05Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_64_run1,289.0,0.734006,64,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-11-30T23:59:10Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_64_run2,291.0,0.525833,64,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:04:14Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_64_run3,171.0,0.422603,64,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:09:20Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_64_run4,257.0,0.773221,64,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:12:35Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_80_run0,211.0,0.738638,80,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:17:08Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_80_run1,213.0,0.801713,80,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:20:55Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_80_run2,319.0,1.15434,80,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:24:48Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_80_run3,239.0,0.771749,80,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:30:28Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_80_run4,278.0,0.589856,80,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:34:45Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_96_run0,274.0,0.620034,96,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:39:48Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_96_run1,155.0,0.7009,96,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:44:34Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_96_run2,142.0,0.772191,96,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:47:23Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_96_run3,196.0,0.684924,96,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:49:58Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_96_run4,260.0,0.498243,96,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:53:27Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_112_run0,223.0,0.6843,112,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T00:57:58Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_112_run1,243.0,1.563648,112,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:01:55Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_112_run2,176.0,0.375148,112,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:06:11Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_112_run3,176.0,0.795355,112,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:09:21Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_112_run4,291.0,0.878338,112,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:12:28Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_128_run0,150.0,0.536498,128,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:17:31Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_128_run1,258.0,0.714687,128,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:20:21Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_128_run2,151.0,1.287589,128,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:24:53Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_128_run3,118.0,0.832367,128,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:27:36Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_128_run4,146.0,0.672252,128,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:29:42Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_144_run0,187.0,0.688372,144,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:32:23Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_144_run1,135.0,0.616395,144,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:35:42Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_144_run2,173.0,0.603322,144,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:38:09Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_144_run3,254.0,1.072421,144,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:41:13Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_144_run4,170.0,0.732722,144,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:45:41Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_160_run0,164.0,0.770907,160,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:48:47Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_160_run1,165.0,0.52502,160,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:51:49Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_160_run2,158.0,0.650044,160,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:54:49Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_160_run3,188.0,0.585678,160,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T01:57:38Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_160_run4,118.0,0.648122,160,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T02:00:59Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_16_run0,26656.0,0.457477,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T02:17:40Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_16_run1,128.0,0.649956,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T09:42:05Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
batch_size_16_run2,4782.0,1.021656,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T09:44:19Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_16_run0,321.0,0.57076,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T12:01:53Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_16_run0,361.0,0.631401,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T12:31:20Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_16_run1,445.0,0.46826,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T12:37:31Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_16_run2,414.0,0.96388,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T12:45:09Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_16_run3,318.0,0.750046,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T12:52:18Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_16_run4,296.0,1.153041,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T12:57:55Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_32_run0,323.0,0.406471,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T13:03:07Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_32_run1,253.0,0.902603,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T13:08:44Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_32_run2,256.0,0.76384,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T13:13:09Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_32_run3,325.0,0.985193,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T13:17:40Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_32_run4,305.0,0.768004,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T13:23:17Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_48_run0,400.0,0.645161,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T13:28:33Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_48_run1,288.0,0.436175,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T13:35:26Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_48_run2,195.0,0.927992,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T13:40:24Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_48_run3,238.0,0.989562,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T13:43:48Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_48_run4,321.0,1.214583,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T13:48:01Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_64_run0,194.0,0.898303,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T13:53:31Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_64_run1,254.0,0.73578,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T13:56:55Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_64_run2,478.0,0.998111,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T14:01:23Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_64_run3,539.0,0.469309,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T14:09:53Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_64_run4,655.0,0.498083,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T14:19:37Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_80_run0,528.0,0.834139,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T14:31:18Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_80_run1,505.0,0.689973,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T14:40:38Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_80_run2,326.0,0.755803,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T14:49:35Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_80_run3,543.0,0.872217,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T14:55:55Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_80_run4,425.0,1.081134,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T15:05:20Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_96_run0,383.0,0.654737,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T15:12:47Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_96_run1,421.0,0.56775,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T15:19:28Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_96_run2,386.0,0.668347,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T15:26:44Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
cpu_batch_size_96_run3,429.0,0.603663,16,0.00045,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",Windows 10,NVIDIA GeForce RTX 4060 Laptop GPU,20000,0.0009,0.9,,10,,,,,2025-12-01T15:34:18Z,16.0,1400.00 MHz,31.70 GB,PPO,0.82,True,128.0,1.0,0.95,550000.0,640.0
